"MATR_ALUNO";"COD_CURSO";"ANO";"PERIODO";"COD_ATIV_CURRIC";"NOME_ATIV_CURRIC";"CREDITOS";"MEDIA_FINAL";"DESCR_SITUACAO";"CARGA_HORARIA";"FORMA_INGRESSO";"ANO_INGRESSO";"FORMA_EVASAO";"ANO_EVASAO";"SEXO"
"3a4f9f7d60777939df32a335d98e0cc56b75503940688e999bc52e3238c31ccf059f20303e55f976b535e83d0eca1f7aacc0894f980fe642683d224b039a3458b55ecccfd49670e3aba7b38dcf927960c224f177c664321ccb55fdf37b9d180dffc18e4f80f629855d72d16c2789bf5099b9ead4d863305520ec4cd3b0a346fdd6b2ec4394eba993f4f4be838af86da0eec05fe055a4c26f2c4d5f49fe165993795c08a304f441de955f5c03c304520bc18cb5260eaf87b8a4f6d78d53a2e6bebcb725e7b0c18d107e0ff2785d41f9e0fbb220eb03bac13ad7df1cc3401acc5d5373db0941a659288713380029ad90d445ce8fbea0ab582de444aa9c99a81a6f";"BAEC";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Portador de Diploma";2013;"Abandono";2014;"M"
"55b143595c00eff237cc0ae6bc96e0443b71b14d48f763fb0c0771c07f1498d11d6481f3a6c05639d682229fcf328fbae3d25238bcaee3a9a35a315caf1107f04fb36e3bfc25d0760168340443ebef21667a9f4d680f5af0ba2a26db4ae62951a828440473693711dd7f4a26d370ecf76ba1cbc07dab7ec3638899652fcd44018937005e4c0f4ca2007be5a2cf9235238d553fae3fb6777bcb391251421a400bd0604268bdd7f95dea039a26e6206f82e07cc17314aa331c0495464d5f9c5cfdc9d717e7d5ccebaa04467c4ce27b4dc22bdbba18fb9b1ddc31e945a5f603400f83254c423ec445439935190b3b20861f8ddc47e9563dd7e5d3a22e426ce4d5a0";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2017;"M"
"7db398e8df110dceaf2b4fec95db354606421845dfb2f69a1086ce68bb57db08fa512110d0b55bdcae130bda323769cf6d7da0302e0acce51bc64890b94d3644744643ef40f4b7acfc71422241a10ba768b5fd53274c9fa0902d26d67e4feeaee90a041784482c89b05f41b41f603d042c5c749741020f84e3ac1371b2a53521eff572f2de0f956faa056dd4a77487d94f6432158f6ce99f86c3052a88ae93b9fc92092efaa3d524bea8ae8eba781f0e19e965d4d8287a10c51f07657fcea1423fd210917151cbf320a625d6c36824b7a1d7967e2b7587d9ce83219878003feb39e8df0928cbf951f985d4fcfa32d7104e8f7897256075bfedcf19b1bb10ebb0";"BAEC";2015;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2016;"M"
"6c4a71e0a7a0cf15d3c83c2d026c875935a85a40df3b308781dc2ccd819f420ec95f2df230776d9cd7c76cc7138013d865c23694df81dc7d77d3666db868bcb8c7f0adf516eee7fb4fd72b57a9fea3a5bcccd3753f893b9883011975a3889f2400f5662013b5d32c06bfffcff4970f9d9d4dc71ea35b227a3253d3760f727d71cedfea8a9dcb11d8a7a24d3f3e20bf843c5e3d732f0bcbf94d6c598fded139c3239c43337c5f140f9801053c54ce38763ec88f2a30483084856939a8cb5522941f98d51505aa559b3c03232da64bf87cea9a35589d7d9fb0a944f7e06741a23c3231b17ab474c65daef8857e38778a5e54a0cf45b637b5ba4f37c7643eadc72d";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"F"
"c4519b93fc6c148f214b989c6dccfe422e8a474bb558d4934cc9305d6f74c49fcb241cc2b077d3a42dd35622acf9ba3137ebf32ed9afc6be6c61542c60359956dab1298a48237cc9cb039e99cc7a92d170b56067ebdd12a4a6f1460e7a1ae047320da118883c7f79f09fa6b937d4dd8cfa08f2e0fbe884caa80b73fdd9cc7a6667f008c8e51e6554694461fcfdbe7deada6d248eb58a156570ee2b92e594edbf39c88314f45cae4250bc324666f21cd44aa56cbd3a26e2e76f1a96ebcf840bc12ce3ea643aee47f6de0871be49676a096271a702bd3e3c46e74562515324fde34985aeebcc19d6f6e51f1e4ea32d84384d5aaa505bbaea9e0141740e899627b6";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;10;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"M"
"632605f5dec68cfcff0e5030f24be614af5ac28e1b9e9dbdc6dda5ac5a4f047a8cd26ad4e74311114cb3167a0591941c7a2cdbd7c6f1a21239780530931aa11ef2f34e59dc73ca5940ee9c8a4efc83290aa83118fd394e9c4780c5865e99e2794a15620bab02d55d18b6e16358bacadb847d22484bb7232cd940b64a68f9908045fedaa5e709ead30a542715d21fae0c94fb87755c2453319d2eb2241756b5b278275e362c128be57c89a004756ab38aa2eb18fa089f64c400e241f544962d220de44581e5d3fdec70d22be5614108499180d92198dc80750dff098c5a4762d132919044163411841b4c688a9f2f00bf6ac633654970aea29196f0e96521aceb";"BAEC";2018;"1. Semestre";"BA017528";"DESENHO TECNICO I";4;7.2;"Aprovado com nota";NA;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"M"
"a137d48717feb1acc1851bbbd4b8a75b4afcfeda3e2c28cbeac5bb8939283a73f2145067493f9471fb49e57caa27447bfd32d852c84f5e254543603fca9c2f3079388f16594fb1774909b2085f4ecdfefbf0c8681c00af03a37427deae6b398555afdb94d9aa2033a6d78705fa787a0019bf00bedffa95f634f0b41c5083338661a262472984bb7e3b273c1200ddac302bcf19a52055f54895f2b477bf3e8766ba983449420017eb930adcb08dadafc4cbc209d4d5651747292241f5a5ddc38c0a38a315fb3b37fb394088af5db1a3bbf6d5b786b39e3c8c153210416d2f2bad0783fc7cf6b0bd3b61a2d912eeb51e97da8e2dc22d68e68623a512514894a8b9";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1.6;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Cancelamento";2019;"M"
"b757dc5e8b8f5057a71fe551f7b6ed27332c83b356f2d9a37c10f31112719fd4abe1d92cc41c6ddbea536dda18457fd72ec23e5cfb5dc9ee200e173965e656c7166e23295ef8800988ea6922340708642d4c7d6d50c13596dee6e3466ea68ea73b630dd9df870bd3b985116ee03261c3c6bdcb56aa487f703664609ec76fdea2120d0b7aeb42da9225808b2ed953adb6fb40ec75eb68639241962d975b3e660a2e425bf814941d94bab190f76d76063e3f7c525d431e6f2a5381f6e8ef804eca1099b6587585d852d20351d939855c46bda6c5fbdeeb05cab5de5fd4f251da826410104aab349925dd2846bcb331627a3606af4a049e67346948be431dd33e43";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"M"
"240f10862511d69c88e42a6562357a921fc845ac3f433d192c27b563f736429a771250e795768b8475a12495dffe03288571a8f6ced13f5ba75b52ca54c2ea026c95776c3048d909766bcec31b72fc77fdafcebe376a6ec478383a09e05ecfc26109203130f00ff883e6abf75aecbb0522960300a6262a4c66fcf2e8e9dd2c02763e560d6ed8ba3c265bb51f8baedf645c07bb8bd4d4a02d5fc836580ec3a9e48721cf7131b03fb1236dc040828ce933fe19cce7977108e2223f00310b232d9d56aa7413c36beb40039a2c3391c93f052c4936ad32b36f1423cab7044b558601f1260bcbdc9aa5032c10d903e3164bdb62fb38932ff67a369419ba2d6a703464";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.6;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Formado";2017;"F"
"0af4081fb89ea73c742da214d962dd78d33ce31dbec683784a48a891e14ba401e54c7eed7d419a558de8efb1ab726e75646b7b546bfecdf0d7c86b56ef03c7c9d7f712741ea9e5158ba71f73571ceaac7e8579c0ffdd068ad0db388e6fa8e2549a2429947600f0e2a7e24dddcb736da12dce75934d2928f22facac399c1b630876da74368ad1e62583c03687e8affcc6848501447cbc15eb9d7bd79b237b11a1171ae0c944a9c111dddf7d7804a9126a29a2072218f768a1a3c496bc3bfceace3f3df75a54f2c35d91280f4c4222242c39d7d5ceffc6950a5c6f251053172c7e8e52ba041e88c28f782412fc8720cbfa442ece41a2ca7f63d955217108fb2b09";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Transf. Interna Por Reopção de Curso";2018;"M"
"a35e5510298853318fdbdf77af69efde7dd00d3afe8a73125be69b6e20cfe37c17be60aa89ca629641546c0962db1ed98e6908e70871bb8262fff7c2d179c02925bb4a19df94e57ea41cabcccedaae96f312246ae240ad4605b9ec77f0460214087e038f6c2e248e74101eb15687ab822e90ac44202b4a0b60e73bada675fc22ceff53c3fd5d047d6e69408f008197351c682c550e79074a97563eb83c1958baa48c866d940d997c2523761794965d91e3ae287c818d13aef60276feb007a5b8ab925260c6ba9733d8f71b2e47ffc195df60eb0ac921388704c808b16b683d70fe757850bd0920931d9f46ec0528854cf68882814db0ba70fa7dba31a35e9007";"BAEC";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;7;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Transf. Interna Por Reopção de Curso";2018;"M"
"d4d815b0340c79e9be8e180bda3c94493ed5fc0680b938d56b29d9b55913e643429c0db1a59d5468148c9702ea1de739379d5ddd89e196746632d4afe471ea8e6af05dc789a4a8de65a4c70e4e1ba1cc35e25b0de451d10bcebe68880fd728b36fa32349b812b563cb8697e4e9bfef53d117d476d5b58c268f351e5fa3032ab12ec24229815a9e697dd2db3e2e11b22c81ea3e83bf89185c2e95d8014d0e96dd1eff38e7f23628d0781e9a20a3f3dae64df03aa50d0b8558a5a6619b3e71f40ac969b0d8739bb306b17dd1d6bb4f8023f3372885dc63a45be31741d18d677482311c5d5f2000bdabdba7e5983b1078fb08b6805b0c8a75a118d875e36e084b63";"BAEC";2015;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;9.8;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"M"
"05f83cf1fc55d7a565178ae19f9ba9c85cc81112a8c3ceae86e2f015201082fb0a59ec892d898ad58baa16742a2352f25a74209bd465bb234da63b70e33e599185058e5147d9539be8369662fa654ca133bb1c5eb26c6124eca74f29dad6e9ba63129080c9fc7e6f78acd9bc23a344b1d3406337ceb9eae00dfe979a583aef6b7684d31aaf0ab895ac920283ca5e71bd5190650ce65445268425aedce59db2a355b7f3eb3b67599e023128d5801f878a7677c4406a93d767d03e47278f44317e86d49e689746853f253a7486332086d188278ae228fc97010d697454cdfb7142019ab2dee2a944b166cce656f64f29ba3c71fa1aae1416fcf0221acb914d5569";"BAEC";2013;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"F"
"6e3db324c4dc01cc2de55389eca6fa6f2739707032a5b5f223851e0d01aae7181d60d3017c60987da0534064c6b9b6e63d9f699b9bd82222a06e85ccccdf255a856be48581e8bc2f9126f823c96630f196a17e359161d4f9bef7625e046a03d228628b2389534c3bd17cb710685506000ad1bd01308b9be3100a66fe39280b19dbf4d9fe94e32384639f4e4d839ef3f400d58478eee8e5199aebc14f38a2b6eacc3f2547b5d2ceb037bb47b09a9c95461e5676156fda14345c38d7f0c1ead251f007e857b5a2e20f23e87a0a1a54fbe8bb8c39712b03695c7cde1dedef54b960bc34d4988cd4ffc82ec56a2213c3414b9cbdf8891146b36b8b1b0ce7a726dbfb";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.37;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"F"
"8cc296a4f6e55058b9c0a9dca6e01abdd696bc22eb1b198d6b692630cde1ca0c2b033097b863e1f9fa806a26e8bc59ec0f72178905f753cb3f89e786a056e4072f9808bec19fb8fc9356f58874e90fbe4b34aedfb3fc7492ddcad1dc3e945ff24a874e5fa357a26192d112562fd59055af7048c457651c27b0e4fb6cb30a81875b5fe3e498f1ff903c42b47f7fbc8237d8e1c9520c9c1c963627ae8a710b0511a6886efcf6260e3bf126848e9753d05b7e1ff80a3f594c3d04bbcffed09d856172ca6f452b7173fce9e1524c8d85e35f0c168506eb26f813eaa90c6c48a287679c34ea09aadcda52ab11a8b78e03d387fab95702a7707aeaafe02e76c5012d9e";"BAEC";2018;"1. Semestre";"BA017528";"DESENHO TECNICO I";4;6;"Dispensado com nota";NA;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"F"
"926a61a84ffeef30fd91b805e0242843b90bb02d6fa1bbb83d16cf6b562ea82952a8eeed18565762fc7dcaf2c9e22b5081a55a33f446c7b82fd8fc62000ba9a4983bbdba0183997963cb6282a3c34f8bf5f0507411a67a22603442203bcb909465d2e1ecab9534dc3ffe2d0fdb24ec0bfeacb9c225b4a15387b59d18de6fbf9dadc2298021e2f0e5f993fb59dcd8dd04832dca7a31085a621ec296cb816fe4d686f4d472864d6f9b1d0519017ef3205c330bdfbcc37d0440504cc55a2d3af6795cab1282970442eecd9696524bdeaa6a2ee381e5ee8edad77ceaeac48ceea1852aaf01cbaab92249f28b0800b6945be4d909482ca99dfc342ba71c5d551889e7";"BAEC";2014;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Desligamento";2015;"M"
"1629ea30b79b823e7abe16fa0989d35e0dee7e3b2f69f111e80bb82ab451e544dc146fb48f678667862b1691c16b618db91e59b38a82ee96d04fe966f0bd8674143b8cb2dd11acd19809ebea2f16f2ffd0e8583f77bc87e646d3910a53c23da9a4dcb718472a29d30f515f029d7d4942730ba84bf06fd0af6e7a9401b57943127b98dd80e901b790d269777f550199cc813a296cf08dfdfdd4fd95e22b1a0b76797fbee1ae8041485313b5ac476b84b06b766435cf7b208cbd79326d716e901647ffab63e5f84767b170aa9c22b48f8d167d997d459a2a62638b325bd056bc1c1b500005b861e94a22a0b5bcd1df7cacdcc562c1e2ce3eb0b0c11fc4a7e997cf";"BAEC";2015;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Desligamento";2015;"M"
"6e6d705f7b55e46d60be972975ed524ec5c463dc4c5771b328a624b2562116c5f462fdbaa00b378f94bff7eccbc562b88515349e03e503873ac4ec8f926676a3ba04c71121d6a0729ade144da44bd9c962f445b74a11ee70fc55a72173014f45c22eee2342da1451fa9c388769e0f165b74b27c3b52f0fa599e3a909b45e322fd3ddf4256bae9ca23b89f0bd32cdc0a018879895537f8865d881d4d9c2144e5afd09c0272c1a662b2fe3e948caa30acd541fe550cc69e281ec0bf9c9fa2df9a1258ea4109b2af83dbdce7196c2f73dd7dbe56645a4b2bfd4d933b2c36dcbfd84460841c20fbaa614b70680d336220d388641157cf0b0e5e877194f25039ee483";"BAEC";2017;"2. Semestre";"BA017528";"DESENHO TECNICO I";4;7.2;"Dispensado com nota";NA;"ENEM - Exame Nacional do Ensino Médio";2013;"Formado";2018;"F"
"27aeabde61d96425168429086525b8bc0ce2a6a0bd52280b87d9436623227238db6f568d791a8b1aa7f7dfe4a9b2a9f1a5224dbc571680434e613b69d0998bf2619578a5f1513b9eab272263cf154d9a8c460da5dd14098e0fadfb34b9671746736530c5c50fb089ad28d35de939bf3d91923fcc5ea6f80eb832267fc1e3b424fb5af12ca92e37b267a97f80fa455066c0848d70e0cb832d871ef6073b39d6451a2d73adeff144d61546cc59a7caaec30b5e7f858a2c53867705621a7b81ade5445ee22ef8ed6c3c0fbb804f7f18ca49ed05b8932a9a168474a15abadf5e9081296bac1da110417d4149dd29ae69e6b2a438cf109acddcab5fcf321e0be1f800";"BAEC";2015;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2016;"M"
"dda1deef67693670e36fe96eec2c48d8454c05d4e86b0d134b8ba1582ce0f684582a3634f572d3e69296da988512fd29a701de0ca02c39520ccb39daf96e6491db11f0d13d86a87c40331d0e9e09cc0a9c4847047ef46ffd734e382cfaa940a52283085c705237a1a1ef0d86d2be4aa7f0e77baec5a89e25ef39c02885d6018c240f7058ed0d2dbb0c91fa2f5fd8ce25f71a7cf3b6602b15be46ca5059478f9e9dccd50856f61055195ca22934d918584b4b40320ba6c02a14ec91bd1b7dc20ee77e31f6a0c537c20798a579176bfa45aba79e0eecc9613c8f8bd5400a84271e446ef163599ace259ea7b722bc9da8623e9e9135bb0e76d43ad1f81cb37df5c2";"BAEC";2015;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2016;"M"
"9f7cdb146b553650914a06301963379ca50e511cb851415fcc62f9ec8b8deed2e6c1fb4d34b33bd2262c546c203483557e5ad257b55260e043e5ede9a22bfde7b17fa8945edc3c0c29fd462f0f1e003fd7baa0db17b37af22102f2e8a1a287b3ae3ed37df241cabae6ece8ef53989dbc6878645fd5269b26f0449649f6393b0e3fd8cbadf7aa0be1f4b25ba0f6ae448cee12903f06752f289c42ce66101fde01ce47d5b806ef05c976d31701880ca5271f37fdbbdb4f82d5d10e19e553d809a2ba6de12050bc7d98aea00b14068d662b5ba07f87770e48d2d7bd865d22a1838c570a1f501ea8ed8dd5d66c1fa0f4c4551eb25566701726203d5f1e8bca65d733";"BAEC";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;7.5;"Aprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Formado";2018;"M"
"27a1a5e2150fe7c5f05fe6e2ad1acb3c1de3036b8eb53512dc808e8cef5c06b2ab18a3238a655d2ed7af469b2067cd479efbd6c880dd8030d79c32c0ca3e2d2e6cfffe2ce777aaf333e2aea452f1904b370b9e78837b4d4eb4d75719e7f1e50153b6f31a8169164acced7704ee076b42c45711100ae8292d4ade9393769aded8d33c4485c46acb7292d98c6d5d699456debbd52adfe3b8441f7fd3dc11656505c851ded1e4914406738407cfa2e0ac90b7c18404e85887f13ea189a9f20ec7849c8ec626fbdf910ea89c260107faf740907e905cc22df9e16167753f2b261093c5d9e0a2959ec295e3ac9a7bce552b8956aec69146676d442647a6ec6ae8e032";"BAEC";2013;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2015;"M"
"121ce3a15492b37ae5b64746feb79dbe0a12f78047c612348b5908811733e102abea7333c718bef9cce94c901eefa9ec3424c4186ea7e96f40c6d6fdb972a6326c678d09a227f65bdf215d2616069052070a7479af1f96aedc807c7c0fe15ec6b6164fbd1311ae18bec180fc4cae651471d17bc7606aab595a5487c9da29e28c2e2df92918abf0ec22c027d9328afadb56bcf4dfe109b53ccd9f79c5ad76e07503482479f7ce179d8cb9eefda5936ad43dd2d4ab27f9b9c9129314b7dfae47b12e703ca5c6a1b9c4b93c83e2b0e825fab176dc21e609eabbf259aee0ea42da9683cb731e35e975e41a2bfca275b12304a27ccc4145aaab7e7bcfe65c7d372553";"BAEC";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2017;"M"
"75d9ee8cc1840edac5ab7ec97f9b056026985398e8aad29d776eac8abb24f2e73d1206a2a5263f4d0553519b9aed3cd503bf7ec7f3bc3aa77b164b747121f3744c20d329aac3b9ada227b8462f3809c1fce5f58ac7c6f8571af50456be4d1b229aa560e5fedab79ea71bef492dfac21c29277e7ee05305dd6245e4d8d651ff77f1045e9b0728a9a14b6a405a5864f5ba120ee3d0cd7a005a9bb66e88b6749960c1b2c63406c9fdd04055a23eb964c11df38bcff45800c8a23dc800d55a950b875c89c2f15b92b75af4284015e309b063aaf21733cef91e7d58af1b85cb3b856feaafc784b79f0ce40c6d9eca242367dbf6febab587da961bbad668611d129f0f";"BAEC";2015;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;2.3;"Reprovado com nota";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"M"
"8a320f82cf42b4584d9d47e9176fa99c8f8ca6418251234130f49f75e80cbc89b0e0dd3fede91bdd7d5bbb3f7cdbbcdee2438931eda53ad2c84e5c70ed5b66fa4ee87e994dcc0a4530f89564c413d6ef1ec53e8d7699f7b175ead10f2214dcf56c87d2c3dfaebda0330f895bfe0dc1aef40754f82f209bcea68ce7b9f4bf85f612207c56ae09ecd686d083ada000fd88080e4b6b2c1b69096cbd2aba7aaeea8eda36e0f8eca1a5bbd818100cb35c1099fbaf477a3bffcae84426e167f2c3ba3a8d1ccb1f643fec81226d7c71d9d15ec68cd98783fd65b10e69323a024ae8a5da8c19678cf7475a2b65a64464b10cffd55d90ed947f1da61b57d69b477206f5d2";"BAEC";2018;"1. Semestre";"BA017528";"DESENHO TECNICO I";4;6.6;"Dispensado com nota";NA;"ENEM - Exame Nacional do Ensino Médio";2013;"Aluno Regular";NA;"M"
"4c8c37eff5f2afe510b8662493c7d4b4aaded1e0b033ca544cd0b71f466b3b0770c0f4cf72356f80c80e9c127cf03ef5e37e9de701a4cc0dd848a70ab4568419a04615bf8cb6504cc365b10b99f79e9dc2bf083b11318e19b8d3e29141f790828e8f564c9536e1d43c26defdebd912a26f191ea6ac1c92d653b18aa27354c2aed5f8450f5e111841add3dde279df2a5f35627d4e216997ec21b845a6c309f0855f477096936893e7056e0f66c26c1840490b1e40c7b3f63e56e36076b66583a74ed1c6537bf68c976a31cb0ff16d78ff7aa3bd20622d1270de6ca22486aa63d985bd9b92f7e002cb8925adc72780855365c8d5f85a0f74fb19e35c863f290eae";"BAEC";2015;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Cancelamento";2016;"M"
"74d24aa6c9ec7e44a4e2da9fdc8b108ccf8f6e64ca17b321652fade398d9e3a1f3c84d4cda459f12187ae199a72fc056e75d53c4551f07248ee5deb4020e707b3411f755ad7c8dffed94773b633095f38a4dd02ce761515a85026f0a2abae0e92ce6057279de4449d5589ebc16a3b7122f3edaf1af2cdbe292019ce6c8cef64ae965f3d80014523745aefbb2b5dcf6e797b0b556170ebcc3bc4beaa14168094afe0628e2e4e068a39af717cdc5fb2ff8d574fca5c726190e50ae979bd924c012a38e709b92f2b24f5d557cc7775b119c75edd213b4fc19c592d65850f5b4a714f2eb28995e9e0ceca8e3f4dfbda285a79f92ddfe4674acb4a4331aba98862972";"BAEC";2016;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Trancamento parcial";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2019;"M"
"78d4af4161091b55f08c2c4b572887a3e0d5c0ece4df637e32b41eae2fc921dea5f021e46a9106ff0d1bcce452455fb10234ccedb2f7fa47f00ff91b4e9ae4ca155a439cfd229fda57e9d59c0c1828b19ffd107de0a22ea11bc3516d8eb09de626b98dde43ff63e0e92914713a6db5e31e97afdfcfb3ec3fa289ccb987a4ae10789768820808f17d8174ed8fef2f600c1d22fbde453f5ae938a47f9a4f19646cb8aceb4edfeb0b8972958fdcadb21b1b1bfeb035c2018049aad563d0d9ffd12d931ea9466cb820b7d43a3a16f97badddda395328923edde259d57437f069abfdc3256145f57e33cc193b2405392d754512fd50860f044a354f9bad139998fa3c";"BAEC";2016;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;0;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2019;"M"
"bcf9ee4ca906d1e6638200ffefcd69451799ae5c5d24a2dcb5258afad90ad5768d386ef184a2aa900a9f21bbce017c2ac2aada1337e6f952c46081158bba4d4e5507b301e7c05d55f4c36c83c2f0a2c98d75ab07380d8f812fe21cffcd7858314a719b6f3b2e69a29f98009cdcf1c350e72ce6bae5e44b433e062e21f16501ccdf8c536763a075ed7fc8607908f4102a4bb14c1fa7feba4ed742db778aff5d66977d94603c1723c46b85fec80f53fb24f72fb12a518c5b4531651f8885e35ea23cb9117a50d99da16e901faeb6f7900ff69979066a399beb1167ee789224eee0e0b4186ee7e6b5f9f40f965e9412da7b093ff9a780176438434955f38530f18d";"BAEC";2017;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1.8;"Reprovado por Frequência";60;"ENEM - Exame Nacional do Ensino Médio";2013;"Abandono";2019;"M"
"00b479b839432c245b688940b9c190a8cde2f8feac230e1309af550ad3e082c9641621a912a5fbec30686af5baef1e95fffef91ea88c5cdbcfe25c683d0d9a414e32d09c9506fafd11769b5431ce6405a398dbfd676278692b71942533f1f73eadddcd62de278f4077dac44c789ec3799cc13b5da411144cdbceb273af89ec5def6cf03f70b69ef65e0ab90e8d5c6b384b596c05e8dbb8ee553e1cbd8d7f1b97ea05c63dabb1501c48eb650511d83a006361ed48d388c3f8fad47ae90ef4cee1f52d7b699c5566731fff7f1721665ac8ca3354d7a9fdc4eb8d72eca51dd4a5a4e63426eecad3fdc05e63e5e9a217476b1a2503522e372ab335e2bb7cbcd7fe89";"BAEC";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;6.8;"Aprovado com nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2013;"Cancelamento";2015;"M"
"1bd1fd7fb9d81c26c8c83f37af917562e4240b9b21ee6a23031dd76a375702361de7fe95f7da108d772d78def34e32114ec040d8ca9d5f505c9ba32ed0784f6159c292d8d4a8e7a2d36ebfed14810c24533c55e991a52fcda4d3c5a434582ae45d05d9c64b7a83d64648875d92d1bff577ce78446a57fb98dccacbef363d64713bf9cf5e4e58b25947f180566aa1667009136a0c3bb9275602467bf8f75c9a8766c13237661f1f17b937f483e417bb074266cfc4758b390ca5bc7a55d171eaf5492f1bb06c66fd11158be74249a8fad9585f7271fd04af696e071ee8fd578fdbf2dff86d86e097cd212e1bc6e04c7251afed4f13b6476c6c3303cb92d54e6105";"BAEC";2013;"2. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"Reopção - Mobilidade Interna (para curso/habilitação área relacionada)";2013;"Transf. Interna Por Reopção de Curso";2016;"F"
"5779cb66f01810cf6199b9186aa435fdc873ac1252d34738ef803ccfd289b3f3cc51ff4da1d697997c94d4018b7d05f9539f5414836971eae7c757b725fb707b534684ef0fc80b218df97c49618a8cca32c79be881693ba32858beefbab481e05db9fea523e6397da859c2c150ba44cd7d141bd9d14d64b0a32c5517c7573b709a4a0ee21d38672865b046d9aa9f75b97721c61fc5425bd43b0e2aa58973b7a4767c6c5c28fd0bd3b4ff8186aa8ddc98265517a503719a951ad3fd45dba8beda92a627554e03b92b13f3d28eb1457db0575ebe70b9dbd2aa1a979c4b7e809fb8ec17d45f6af7872b04719d1698ffce637e646f942e22a92e33477f537d500e98";"BAEC";2014;"1. Semestre";"BA010801";"DESENHO TECNICO I";4;1e+06;"Dispensado sem nota";60;"ENEM - Exame Nacional do Ensino Médio";2014;"Abandono";2015;"M"
